loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursed_date
4765,3537,257859,36,17.84,2025-05-31
4766,3538,96610,24,10.3,2024-05-10
4767,3538,170201,36,10.52,2024-01-19
4768,3539,80728,12,17.82,2022-04-14
4769,3540,67115,12,10.67,2024-01-13
4770,3541,86259,24,10.64,2024-01-17
4771,3541,115288,36,11.74,2023-02-07
4772,3542,90363,36,14.59,2023-12-22
4773,3543,206082,24,14.98,2024-07-17
4774,3543,156227,36,15.84,2023-07-08
4775,3544,118652,36,14.23,2022-04-27
4776,3545,131139,24,15.72,2023-03-08
4777,3545,105585,48,15.8,2024-12-08
4778,3546,82189,24,17.83,2022-10-15
4779,3547,51122,36,15.44,2022-06-19
4780,3548,79059,36,10.71,2024-04-02
4781,3548,260793,24,10.88,2024-05-29
4782,3549,89331,36,12.6,2023-01-15
4783,3549,101465,12,12.53,2023-01-09
4784,3550,71407,24,13.51,2022-04-18
4785,3551,313137,36,12.95,2025-04-24
4786,3552,59369,36,15.17,2023-04-25
4787,3553,147765,24,16.87,2022-03-02
4788,3554,55654,24,17.8,2024-08-27
4789,3554,166510,36,17.29,2023-09-09
4790,3555,355503,24,13.72,2024-07-20
4791,3555,149557,36,13.17,2022-09-23
4792,3556,318116,24,16.77,2022-08-16
4793,3557,148359,12,15.95,2024-09-19
4794,3558,210817,48,12.96,2022-05-03
4795,3559,248601,36,15.45,2022-02-02
4796,3560,72160,24,10.03,2022-01-08
4797,3561,57543,48,12.54,2023-01-31
4798,3562,185586,24,16.87,2023-10-31
4799,3563,135680,12,17.84,2022-12-18
4800,3564,77561,36,14.38,2025-02-09
4801,3565,333865,36,11.71,2022-11-11
4802,3566,69112,36,15.51,2022-05-18
4803,3567,101203,48,14.27,2022-11-13
4804,3568,76694,24,15.6,2022-12-29
4805,3569,87264,24,12.27,2022-04-14
4806,3570,423601,12,12.15,2025-03-27
4807,3571,75428,48,13.69,2024-02-25
4808,3571,58017,12,13.82,2024-03-26
4809,3572,188082,24,12.24,2023-08-05
4810,3573,380178,24,12.51,2022-05-18
4811,3574,126545,24,17.12,2023-11-20
4812,3575,78243,36,13.4,2024-07-22
4813,3576,179841,36,17.08,2023-02-07
4814,3576,230034,12,17.18,2022-06-03
4815,3577,120125,36,11.55,2022-11-03
4816,3578,85524,36,13.85,2023-12-20
4817,3578,94789,12,13.43,2022-03-20
4818,3579,75769,48,13.05,2022-04-25
4819,3579,89772,36,12.83,2022-09-16
4820,3580,132229,24,17.36,2024-05-17
4821,3581,53752,36,14.22,2024-01-09
4822,3582,53414,24,10.43,2025-05-29
4823,3582,54991,36,11.87,2024-05-20
4824,3583,190529,24,14.94,2024-02-08
4825,3584,231019,24,13.73,2025-06-21
4826,3585,65956,12,12.02,2023-12-14
4827,3586,52579,12,10.1,2024-08-13
4828,3586,57812,12,11.33,2023-05-09
4829,3587,202743,12,13.51,2022-08-11
4830,3588,113164,36,12.18,2023-02-08
4831,3588,108719,12,13.39,2022-04-22
4832,3588,116697,36,12.98,2024-10-26
4833,3589,71126,12,14.63,2025-06-29
4834,3590,577062,24,15.18,2024-07-08
4835,3591,66050,36,11.38,2022-02-19
4836,3591,72079,12,11.81,2023-01-16
4837,3592,65713,12,13.12,2023-01-08
4838,3592,93548,36,13.53,2025-01-24
4839,3593,65428,48,11.56,2024-11-25
4840,3594,277650,12,16.76,2023-03-02
4841,3594,103936,12,16.22,2022-04-20
4842,3594,560997,36,17.7,2023-08-26
4843,3595,197303,36,17.5,2024-09-04
4844,3596,143124,12,12.0,2022-01-11
4845,3597,138716,24,12.0,2022-08-03
4846,3597,171766,24,12.18,2022-04-09
4847,3598,184461,24,17.22,2023-04-19
4848,3598,192784,36,17.0,2023-03-21
4849,3599,68575,12,13.25,2022-08-04
4850,3599,115187,48,12.52,2024-09-26
4851,3600,59978,24,13.24,2022-11-22
4852,3600,52620,36,13.92,2024-07-11
4853,3601,111865,12,15.12,2022-01-28
4854,3602,96958,24,10.53,2025-04-19
4855,3603,86821,36,16.72,2024-12-01
4856,3603,80025,48,17.35,2024-06-30
4857,3604,237784,36,16.71,2023-09-03
4858,3605,264470,36,13.51,2023-10-27
4859,3605,122989,48,13.54,2023-02-22
4860,3606,106316,12,10.47,2022-05-15
4861,3606,63209,24,11.85,2025-02-21
4862,3607,62427,24,12.39,2022-10-19
4863,3608,64426,36,15.87,2023-10-20
4864,3608,81326,24,14.71,2022-05-11
4865,3609,168311,36,10.26,2023-12-16
4866,3609,355080,36,10.97,2022-05-13
4867,3610,103706,36,14.91,2022-02-05
4868,3610,602963,12,15.0,2022-05-11
4869,3611,59902,36,13.45,2023-08-28
4870,3612,57333,48,10.29,2025-04-09
4871,3613,55496,48,12.4,2023-11-21
4872,3614,67245,48,14.14,2024-09-12
4873,3614,689015,36,14.94,2024-08-20
4874,3615,70303,24,13.34,2024-08-16
4875,3616,112173,48,17.52,2022-09-03
4876,3616,94201,12,17.12,2022-07-02
4877,3617,62726,12,10.58,2023-10-09
4878,3617,73200,36,10.88,2022-08-11
4879,3618,51483,12,13.58,2022-11-17
4880,3619,278699,48,17.16,2024-11-26
4881,3620,106507,48,11.33,2023-05-22
4882,3621,265086,24,13.43,2022-11-25
4883,3621,121933,48,12.7,2024-10-18
4884,3622,86235,24,12.15,2024-06-17
4885,3623,328457,48,12.74,2025-01-16
4886,3624,320823,36,13.5,2025-03-21
4887,3625,238515,24,11.44,2024-12-22
4888,3626,165889,24,13.18,2024-08-05
4889,3627,202246,24,13.76,2025-01-06
4890,3628,140913,12,15.7,2022-08-11
4891,3629,101395,48,17.38,2023-10-15
4892,3630,441927,12,16.7,2025-02-09
4893,3631,51904,24,14.32,2023-08-15
4894,3632,184152,12,14.45,2022-10-24
4895,3633,228370,12,10.36,2023-09-16
4896,3634,476846,48,17.4,2023-10-16
4897,3635,182754,36,10.22,2023-04-12
4898,3635,93280,12,10.96,2023-12-22
4899,3636,83574,36,10.42,2023-10-25
4900,3637,200153,24,12.49,2023-06-28
4901,3637,221115,12,12.98,2022-11-06
4902,3638,122817,36,16.84,2024-04-10
4903,3639,96995,12,15.92,2023-12-02
4904,3640,71972,24,13.72,2025-01-08
4905,3641,205555,24,14.85,2022-08-18
4906,3642,115573,12,13.58,2024-09-17
4907,3643,236042,24,14.74,2024-10-05
4908,3644,116978,24,13.2,2024-11-04
4909,3645,691320,36,14.93,2024-07-29
4910,3646,137848,24,15.46,2022-08-20
4911,3647,119654,36,17.74,2022-11-01
4912,3648,55699,24,10.59,2024-03-15
4913,3649,100201,24,13.67,2024-09-18
4914,3649,50294,48,13.89,2023-07-14
4915,3650,50595,48,11.77,2022-01-11
4916,3651,79438,12,13.57,2022-12-13
4917,3652,317499,12,17.56,2023-12-08
4918,3653,325557,12,17.68,2022-03-30
4919,3654,273052,36,14.33,2024-11-14
4920,3655,94045,12,17.79,2023-10-12
4921,3656,75206,24,13.36,2023-11-30
4922,3656,75317,12,12.53,2022-07-31
4923,3657,159423,12,13.2,2024-12-10
4924,3658,69997,24,11.55,2024-07-06
4925,3659,105408,24,14.36,2025-06-25
4926,3659,270951,24,14.37,2025-02-15
4927,3660,409183,48,17.7,2023-09-17
4928,3661,56654,48,10.39,2025-04-30
4929,3662,105389,36,14.31,2022-10-25
4930,3663,54628,24,13.44,2023-06-10
4931,3664,165850,24,13.17,2023-08-20
4932,3664,193448,36,12.27,2025-02-26
4933,3664,252817,12,13.01,2022-05-30
4934,3665,119468,24,14.86,2023-04-22
4935,3666,121050,24,13.63,2022-03-07
4936,3667,163604,36,15.51,2022-07-08
4937,3667,101279,48,14.68,2022-12-12
4938,3668,67069,48,11.86,2022-10-12
4939,3669,54793,24,12.8,2023-07-31
4940,3670,70181,24,14.55,2022-02-24
4941,3670,62342,24,14.64,2023-06-06
4942,3671,98068,48,12.0,2024-03-07
4943,3671,59653,12,10.02,2024-08-17
4944,3672,179151,24,10.43,2022-11-18
4945,3673,479538,36,14.34,2024-10-09
4946,3673,351287,48,14.72,2024-03-01
4947,3673,68482,36,15.92,2025-05-03
4948,3674,131679,24,12.28,2024-06-12
4949,3675,217089,36,10.09,2024-09-01
4950,3676,160256,36,11.87,2023-01-29
4951,3677,214876,12,13.64,2023-07-27
4952,3678,187562,24,15.41,2025-05-12
4953,3679,628994,24,17.08,2022-12-12
4954,3680,57464,24,10.46,2024-09-23
4955,3681,82308,48,10.67,2025-01-24
4956,3682,95710,36,10.77,2024-04-17
4957,3683,133089,36,12.1,2023-02-07
4958,3683,58626,12,12.39,2022-02-17
4959,3684,159577,48,13.53,2024-09-10
4960,3685,144023,48,12.66,2024-03-06
4961,3686,105000,48,15.3,2022-07-23
4962,3686,58702,48,15.93,2024-12-18
4963,3687,89845,24,15.54,2022-11-13
4964,3687,206664,24,15.11,2024-07-21
4965,3688,79377,48,11.44,2023-01-28
4966,3689,612188,24,14.46,2023-07-29
4967,3689,184875,36,14.81,2025-06-24
4968,3690,197021,48,13.37,2024-02-18
4969,3690,84854,36,12.24,2024-07-14
4970,3691,88818,36,11.29,2023-04-11
4971,3692,53692,36,12.69,2024-02-25
4972,3692,51795,48,13.4,2022-10-22
4973,3693,124526,36,15.02,2023-01-23
4974,3694,126399,48,13.59,2023-10-31
4975,3695,152265,24,12.42,2025-05-20
4976,3696,187517,48,14.83,2023-11-26
4977,3696,213779,36,15.1,2025-01-16
4978,3697,70336,24,11.52,2022-11-01
4979,3697,63811,12,10.23,2023-12-19
4980,3698,181322,48,14.6,2022-01-09
4981,3699,215343,24,11.28,2022-05-11
4982,3700,90623,48,12.42,2024-08-11
4983,3700,118845,24,13.37,2024-05-31
4984,3700,164639,48,13.65,2025-01-05
4985,3701,581782,36,15.03,2025-03-13
4986,3702,144660,36,14.57,2022-11-24
4987,3702,92512,12,14.41,2023-07-10
4988,3703,67144,24,11.4,2023-05-03
4989,3704,106545,36,10.68,2022-02-17
4990,3705,68964,48,12.44,2024-04-11
4991,3706,62339,48,11.85,2025-01-20
4992,3707,55035,48,12.93,2023-11-10
4993,3707,52354,24,12.75,2022-02-05
4994,3708,116219,24,10.94,2023-09-20
4995,3709,81499,36,13.01,2023-02-07
4996,3710,180293,12,13.33,2023-04-05
4997,3711,205601,36,11.1,2022-03-09
4998,3712,64693,48,14.87,2024-10-16
4999,3713,111998,24,15.72,2023-06-30
5000,3714,126110,36,15.51,2024-09-26
5001,3715,72515,12,12.07,2023-01-25
5002,3716,74376,48,13.46,2022-06-27
5003,3717,232313,48,13.38,2022-03-06
5004,3718,89615,24,13.51,2024-10-14
5005,3719,265620,24,12.98,2024-02-27
5006,3720,403346,12,11.83,2023-08-08
5007,3721,547196,12,14.61,2022-10-07
5008,3722,67603,48,15.71,2024-01-24
5009,3722,114425,36,14.5,2024-12-28
5010,3723,140357,12,17.38,2023-06-09
5011,3723,86393,24,16.95,2024-08-19
5012,3724,113252,24,16.66,2025-05-26
5013,3724,105661,48,17.49,2024-12-19
5014,3724,50820,48,17.56,2023-07-23
5015,3725,137415,24,11.71,2022-05-30
5016,3726,117340,36,17.51,2024-09-23
5017,3727,103214,24,14.12,2024-04-09
5018,3728,110788,48,12.75,2023-12-29
5019,3729,114590,12,12.75,2023-01-11
5020,3730,208978,24,17.18,2024-10-11
5021,3731,155361,36,12.37,2022-10-18
5022,3731,124821,36,12.68,2023-01-26
5023,3732,53997,48,16.56,2022-08-07
5024,3732,109445,48,16.53,2024-12-05
5025,3733,315677,36,15.62,2023-08-16
5026,3734,235333,48,15.62,2023-12-11
5027,3734,169369,36,15.04,2022-04-17
5028,3734,87775,36,15.63,2024-07-04
5029,3735,298906,48,17.58,2025-02-01
5030,3736,162156,36,14.69,2024-02-27
5031,3736,111588,36,14.97,2024-02-10
5032,3737,103944,48,10.01,2024-07-15
5033,3737,122596,48,11.73,2025-04-21
5034,3738,85875,12,13.35,2023-12-11
5035,3738,101592,48,13.03,2022-03-02
5036,3739,109477,24,11.7,2023-08-24
5037,3739,95599,12,11.44,2022-12-29
5038,3740,72079,36,10.73,2024-06-07
5039,3741,74120,12,10.1,2024-10-15
5040,3741,104883,12,10.6,2024-02-07
5041,3742,198854,36,13.53,2024-06-01
5042,3743,65193,24,13.97,2025-04-30
5043,3744,51122,48,11.13,2024-05-06
5044,3745,81898,48,15.5,2022-02-13
5045,3746,69217,48,12.34,2023-09-15
5046,3747,73574,36,13.4,2024-10-06
5047,3748,62462,24,14.97,2024-08-06
5048,3749,270106,36,12.29,2022-06-11
5049,3749,164009,24,13.95,2024-11-06
5050,3750,76371,48,16.71,2023-02-09
5051,3751,178766,24,12.55,2022-07-16
5052,3752,83277,12,12.23,2024-05-15
5053,3753,57630,24,13.3,2022-01-28
5054,3754,114353,24,12.99,2024-12-16
5055,3755,50555,36,14.91,2023-12-27
5056,3755,91402,24,15.09,2024-07-25
5057,3756,84301,48,15.79,2022-08-22
5058,3757,82665,36,16.73,2022-10-23
5059,3758,77328,36,11.2,2023-04-13
5060,3758,54682,12,11.85,2024-08-12
5061,3758,132710,24,11.3,2022-01-31
5062,3759,50316,48,13.84,2025-01-03
5063,3760,174249,48,17.09,2024-11-15
5064,3761,101452,24,14.56,2025-02-11
5065,3762,108044,24,11.89,2024-08-16
5066,3762,62826,24,10.46,2022-09-25
5067,3763,78315,36,14.8,2023-11-28
5068,3763,81543,36,14.73,2023-09-05
5069,3764,993167,36,15.97,2022-03-27
5070,3765,109920,24,16.38,2024-03-07
5071,3766,199219,36,11.3,2022-06-10
5072,3766,268631,36,10.09,2022-10-24
5073,3767,107926,48,15.38,2023-08-29
5074,3768,88759,24,12.79,2022-10-25
5075,3769,66859,24,12.6,2023-12-26
5076,3770,74681,24,12.01,2022-02-16
5077,3771,136124,48,10.46,2022-10-04
5078,3772,83338,12,13.3,2022-10-21
5079,3773,169351,24,15.43,2024-01-27
5080,3774,51864,24,11.94,2023-08-21
5081,3775,111876,12,14.85,2022-12-27
5082,3775,60920,12,14.48,2023-08-11
5083,3775,92467,12,14.14,2023-11-10
5084,3776,112715,12,16.48,2022-05-07
5085,3776,166443,48,17.0,2023-05-18
5086,3776,183849,36,16.69,2023-11-24
5087,3777,121804,24,16.3,2022-04-10
5088,3778,57421,24,10.65,2024-04-16
5089,3779,102362,48,14.81,2024-07-26
5090,3780,86375,12,12.4,2024-11-08
5091,3781,253278,12,12.48,2022-07-15
5092,3782,57226,24,11.26,2022-09-15
5093,3782,52366,24,11.39,2023-10-27
5094,3783,66741,12,15.2,2024-12-18
5095,3784,234098,48,13.06,2023-05-01
5096,3785,109657,48,10.27,2023-11-25
5097,3785,294504,24,10.51,2024-03-10
5098,3786,89546,12,17.91,2025-02-07
5099,3787,76426,12,14.94,2025-04-29
5100,3787,58072,12,14.55,2025-02-21
5101,3788,169137,12,14.72,2022-05-29
5102,3788,97363,24,14.54,2024-12-28
5103,3789,284099,24,13.38,2022-09-01
5104,3790,137191,24,11.16,2023-02-07
5105,3790,127255,36,10.4,2024-12-15
5106,3790,71749,36,11.18,2024-07-03
5107,3791,64987,12,13.06,2023-03-07
5108,3792,70321,24,15.8,2022-07-04
5109,3792,74856,48,14.17,2024-08-11
5110,3792,52886,48,14.43,2023-04-12
5111,3793,63943,12,16.23,2024-02-13
5112,3794,90671,12,13.79,2022-12-04
5113,3795,51534,12,11.88,2023-03-31
5114,3795,98835,48,11.32,2022-08-24
5115,3796,159942,36,13.49,2024-07-10
5116,3797,62701,48,14.0,2022-06-20
5117,3798,134681,48,16.11,2022-01-14
5118,3798,121712,12,17.09,2024-10-01
5119,3798,115252,24,17.65,2024-06-20
5120,3799,166736,24,14.2,2024-04-13
5121,3799,252188,24,14.07,2023-04-29
5122,3800,102369,48,14.67,2024-07-31
5123,3801,455793,24,14.61,2024-12-09
5124,3801,159275,36,15.62,2022-06-17
5125,3801,448521,24,15.02,2023-08-17
5126,3802,54977,36,11.06,2024-07-19
5127,3802,50505,24,11.44,2024-11-30
5128,3803,154555,36,12.05,2023-09-17
5129,3804,115107,24,13.16,2024-03-07
5130,3805,94236,12,10.76,2022-09-11
5131,3805,98073,12,11.67,2024-02-03
5132,3806,60869,24,12.1,2024-10-24
5133,3807,140455,24,14.2,2024-02-01
5134,3808,63083,36,13.56,2025-04-06
5135,3808,63838,24,13.36,2024-05-14
5136,3809,198737,24,10.01,2022-05-12
5137,3810,333337,48,14.79,2025-01-01
5138,3810,984249,48,14.49,2022-10-23
5139,3811,365611,36,17.87,2023-03-24
5140,3812,79595,12,17.23,2023-05-13
5141,3813,133064,12,13.78,2022-01-14
5142,3813,66918,12,12.17,2024-09-14
5143,3814,125474,12,14.99,2023-11-23
5144,3815,158046,48,10.73,2023-04-16
5145,3816,75103,36,15.75,2023-07-18
5146,3817,409180,48,14.87,2024-06-12
5147,3818,80433,36,14.11,2024-09-01
5148,3819,654672,48,12.44,2023-05-21
5149,3820,398034,12,11.11,2022-01-11
5150,3821,117497,48,10.74,2025-06-09
5151,3822,56397,24,11.6,2024-12-18
5152,3822,65098,48,11.42,2025-02-06
5153,3822,57436,12,11.65,2023-03-11
5154,3823,88163,24,13.97,2025-05-20
5155,3824,96389,12,12.27,2024-02-05
5156,3824,75855,12,13.08,2023-01-09
5157,3824,61315,36,12.51,2024-03-07
5158,3825,196297,36,14.07,2022-06-06
5159,3826,76161,36,13.88,2024-03-11
5160,3827,157029,48,14.42,2023-03-08
5161,3828,242479,12,15.92,2024-09-09
5162,3828,151333,24,14.07,2024-09-30
5163,3829,176851,12,14.34,2022-11-06
5164,3829,59379,36,14.96,2022-11-10
5165,3829,210017,24,14.72,2023-12-22
5166,3830,66240,12,13.33,2023-04-16
5167,3830,88398,48,12.87,2023-03-28
5168,3831,428576,12,15.65,2024-06-08
5169,3832,146327,36,15.12,2022-10-13
5170,3832,103984,24,15.52,2022-06-15
5171,3833,166825,48,13.31,2024-02-22
5172,3833,101059,48,13.95,2024-06-11
5173,3834,61178,36,14.4,2022-10-24
5174,3835,118062,12,17.09,2023-06-15
5175,3836,198149,12,18.0,2023-10-12
5176,3837,114229,24,13.71,2022-03-20
5177,3837,82571,12,12.61,2024-07-10
5178,3838,65742,36,12.72,2022-04-17
5179,3839,203272,48,13.33,2025-05-24
5180,3840,248991,36,15.47,2024-02-15
5181,3841,260468,24,17.97,2023-03-13
5182,3842,93453,48,11.47,2025-03-12
5183,3843,61501,24,14.2,2025-05-23
5184,3844,160381,24,17.27,2025-05-05
5185,3845,57118,24,14.9,2024-09-12
5186,3846,704269,36,16.7,2025-05-28
5187,3847,71963,36,10.63,2024-11-29
5188,3848,108043,24,15.63,2022-10-27
5189,3849,103440,48,11.13,2025-04-01
5190,3850,64018,48,12.6,2023-01-18
5191,3851,59704,36,12.51,2024-05-03
5192,3852,363415,24,12.59,2024-07-17
5193,3852,662360,12,13.74,2023-03-27
5194,3853,84256,36,13.28,2024-10-31
5195,3853,113733,24,12.94,2025-03-01
5196,3854,232844,12,13.66,2024-06-01
5197,3854,341051,12,13.9,2024-12-04
5198,3855,124392,24,16.78,2024-03-15
5199,3855,95598,48,16.52,2023-02-01
5200,3856,118938,24,13.96,2024-02-16
5201,3857,545025,36,15.46,2023-07-11
5202,3858,163184,24,16.67,2024-01-07
5203,3859,104485,36,17.8,2022-09-27
5204,3859,57610,36,16.62,2022-01-20
5205,3860,138820,48,13.22,2024-01-24
5206,3861,527247,48,14.37,2024-08-06
5207,3862,73235,24,10.01,2024-01-19
5208,3863,112217,36,15.17,2022-04-18
5209,3864,194037,24,12.68,2023-10-20
5210,3865,59106,48,14.59,2022-06-11
5211,3866,109397,36,16.17,2024-03-09
5212,3867,414078,36,16.76,2025-06-08
5213,3868,162862,12,14.54,2022-10-29
5214,3869,119594,36,17.76,2023-09-05
5215,3870,125981,48,15.57,2023-07-12
5216,3871,53760,48,13.99,2024-09-11
5217,3871,65317,48,13.44,2025-01-28
5218,3872,274377,36,16.56,2023-06-18
5219,3873,94714,36,15.66,2024-07-03
5220,3873,68291,24,15.87,2024-05-21
5221,3874,72722,24,10.19,2023-06-23
5222,3875,85331,12,11.3,2023-04-02
5223,3876,632417,36,15.09,2022-04-04
5224,3877,96583,36,15.42,2024-05-09
5225,3878,249022,24,12.61,2024-08-07
5226,3878,183708,48,13.27,2024-03-15
5227,3879,568105,12,14.24,2023-08-30
5228,3880,173065,48,10.07,2023-10-05
5229,3881,70755,24,17.44,2025-04-27
5230,3881,170783,24,16.21,2024-06-06
5231,3882,322103,36,11.96,2024-12-17
5232,3883,292595,36,14.13,2025-03-04
5233,3883,217273,36,14.34,2022-08-03
5234,3884,254399,24,13.18,2024-04-02
5235,3885,149157,12,13.83,2025-01-09
5236,3886,55388,12,16.68,2023-08-23
5237,3886,160716,36,16.94,2022-09-15
5238,3886,59564,36,16.49,2024-05-22
5239,3887,104762,24,16.67,2023-07-01
5240,3888,163929,36,15.14,2024-02-08
5241,3889,81235,24,16.86,2025-01-05
5242,3890,58987,24,12.32,2025-04-29
5243,3891,120889,24,13.9,2023-04-20
5244,3892,140491,36,16.27,2023-08-10
5245,3893,92119,36,13.69,2022-01-16
5246,3894,127750,36,16.42,2024-12-22
5247,3895,266186,48,17.23,2022-11-24
5248,3896,114522,12,14.31,2022-02-02
5249,3897,103621,24,12.27,2023-05-28
5250,3898,65210,36,12.61,2024-12-12
5251,3899,92854,36,14.04,2024-11-04
5252,3900,251676,12,15.53,2022-07-22
5253,3901,338238,12,15.27,2022-02-01
5254,3902,112684,36,14.18,2025-03-14
5255,3903,173886,36,13.35,2025-03-11
5256,3904,386649,36,14.81,2023-12-01
5257,3905,313236,24,17.73,2025-05-01
5258,3906,304549,36,13.39,2023-08-29
5259,3907,95744,36,13.95,2022-11-11
5260,3907,176457,36,13.5,2023-03-26
5261,3908,144115,12,17.23,2023-11-09
5262,3909,230992,36,14.29,2023-07-27
5263,3910,144606,48,17.85,2023-03-21
5264,3911,313047,24,17.67,2023-03-17
5265,3912,99449,12,10.81,2023-03-21
5266,3912,145439,12,11.03,2025-03-21
5267,3913,69752,24,12.33,2023-12-07
5268,3914,108371,24,10.41,2024-03-11
5269,3915,96968,48,13.56,2025-01-05
5270,3916,169275,12,15.48,2024-05-10
5271,3917,77034,48,17.32,2024-02-12
5272,3918,100387,24,10.62,2024-11-24
5273,3919,180695,36,12.77,2023-11-28
5274,3920,298988,24,15.57,2024-12-09
5275,3921,54883,24,15.21,2023-04-29
5276,3922,56273,36,10.69,2023-12-02
5277,3923,153473,48,11.64,2023-10-05
5278,3924,151945,48,12.08,2024-11-22
5279,3925,107276,48,13.14,2024-04-04
5280,3926,60727,24,13.62,2023-04-29
5281,3926,67567,24,12.82,2023-06-30
5282,3927,54978,12,11.26,2022-08-07
5283,3928,72040,12,16.54,2024-08-08
5284,3928,61301,12,17.64,2023-09-27
5285,3929,163676,24,13.66,2025-05-01
5286,3930,53459,48,12.48,2024-10-27
5287,3931,65874,48,15.52,2025-02-05
5288,3932,148112,36,15.24,2023-02-14
5289,3933,106093,24,15.76,2025-05-02
5290,3933,81405,36,14.08,2023-09-30
5291,3934,138610,48,12.7,2025-05-22
5292,3934,494580,24,13.31,2022-04-11
5293,3935,133978,24,16.08,2025-04-11
5294,3936,68227,48,17.88,2023-09-26
5295,3937,381485,12,12.73,2023-08-26
5296,3938,84876,24,13.54,2023-08-09
5297,3939,51767,24,14.52,2023-11-26
5298,3940,96428,24,13.48,2022-07-11
5299,3940,218472,12,13.6,2023-08-31
5300,3941,53237,12,15.41,2022-12-07
5301,3942,162257,48,13.53,2022-08-17
5302,3943,259889,12,15.2,2022-09-15
5303,3944,81476,48,12.42,2022-02-12
5304,3945,161076,24,15.1,2022-10-02
5305,3945,83507,24,15.23,2024-12-01
5306,3946,188302,36,10.47,2025-02-20
5307,3947,274830,24,16.83,2022-10-14
5308,3948,126454,24,16.11,2023-09-03
5309,3948,181019,24,16.64,2023-02-27
5310,3949,62896,12,13.09,2022-11-11
5311,3950,164545,24,12.83,2024-03-06
5312,3951,90792,24,15.05,2024-10-13
5313,3951,51695,36,14.47,2023-04-18
5314,3952,60212,48,12.2,2024-06-16
5315,3953,59732,12,11.42,2024-08-16
5316,3954,73275,36,12.07,2024-10-27
5317,3955,141624,24,16.45,2023-04-10
5318,3956,97861,24,15.36,2023-09-24
5319,3957,220253,12,13.68,2024-01-30
5320,3958,50834,48,10.26,2022-03-27
5321,3959,150680,36,13.22,2024-09-03
5322,3960,58793,12,10.79,2024-03-01
5323,3961,71150,48,11.26,2024-08-08
5324,3962,96155,24,15.03,2025-04-04
5325,3962,119206,24,15.37,2025-06-23
5326,3963,81600,24,12.57,2022-04-13
5327,3964,114637,48,15.36,2024-02-08
5328,3965,95064,48,10.66,2022-10-16
5329,3965,51626,36,10.09,2023-07-11
5330,3966,166470,12,10.98,2023-04-04
5331,3967,77891,36,12.55,2023-01-11
5332,3968,63181,48,10.65,2022-04-18
5333,3968,116416,24,10.26,2022-07-09
5334,3969,80153,12,14.34,2023-01-26
5335,3970,84241,24,13.17,2023-12-30
5336,3971,85380,24,12.58,2024-08-17
5337,3972,113724,24,15.92,2024-06-29
5338,3973,55610,12,15.34,2025-05-27
5339,3974,123279,24,15.78,2022-05-01
5340,3974,164504,48,14.81,2023-02-08
5341,3975,119992,24,12.02,2022-01-31
5342,3975,206890,36,13.44,2023-02-12
5343,3976,152946,36,17.56,2025-04-02
5344,3977,113100,36,10.58,2024-01-09
5345,3978,121704,36,15.87,2023-10-30
5346,3978,359354,12,14.85,2025-06-21
5347,3979,119906,12,14.88,2022-10-20
5348,3980,95825,12,10.41,2024-03-29
5349,3981,58018,24,13.57,2025-04-09
5350,3982,207194,12,13.26,2023-09-01
5351,3983,109388,12,16.65,2023-02-16
5352,3984,93417,12,10.43,2022-03-20
5353,3984,90486,36,11.54,2025-06-05
5354,3984,62773,24,11.22,2023-06-02
5355,3985,91019,24,14.43,2022-07-06
5356,3986,162903,12,11.84,2024-04-03
5357,3987,105467,36,14.5,2022-11-03
5358,3988,380842,48,17.12,2024-05-23
5359,3989,257478,12,14.15,2024-06-08
5360,3990,69774,24,12.97,2025-01-19
5361,3991,184864,36,15.57,2022-05-08
5362,3992,50042,48,15.75,2022-08-17
5363,3992,80533,12,14.73,2024-09-07
5364,3993,71361,36,11.29,2025-06-16
5365,3993,61948,36,11.46,2022-03-16
